start_station_name,end_station_name,start_lat,start_lng,end_lat,end_lng,trip_count
Hoboken Terminal - River St & Hudson Pl,4 St & Grand St,40.736050606,-74.029274821,40.7422579775645,-74.03511106967926,1
Hoboken Terminal - River St & Hudson Pl,4 St & Grand St,40.736051917,-74.028815746,40.7422579775645,-74.03511106967926,1
Hoboken Terminal - River St & Hudson Pl,4 St & Grand St,40.736060977,-74.029196382,40.7422579775645,-74.03511106967926,1
Hoboken Terminal - River St & Hudson Pl,4 St & Grand St,40.7360676564825,-74.02912706136703,40.7422579775645,-74.03511106967926,618
Hoboken Terminal - River St & Hudson Pl,4 St & Grand St,40.736070037,-74.029129386,40.7422579775645,-74.03511106967926,1
Hoboken Terminal - River St & Hudson Pl,4 St & Grand St,40.736073256,-74.029266715,40.7422579775645,-74.03511106967926,1
Hoboken Terminal - River St & Hudson Pl,4 St & Grand St,40.736073732,-74.029071808,40.7422579775645,-74.03511106967926,1
Hoboken Terminal - River St & Hudson Pl,4 St & Grand St,40.736075401,-74.029054523,40.7422579775645,-74.03511106967926,1
Hoboken Terminal - River St & Hudson Pl,4 St & Grand St,40.736076713,-74.029230595,40.7422579775645,-74.03511106967926,1
Hoboken Terminal - River St & Hudson Pl,4 St & Grand St,40.736077189,-74.029112339,40.7422579775645,-74.03511106967926,1
Hoboken Terminal - River St & Hudson Pl,4 St & Grand St,40.736090064,-74.029184461,40.7422579775645,-74.03511106967926,1
Hoboken Terminal - River St & Hudson Pl,4 St & Grand St,40.736094236,-74.029279232,40.7422579775645,-74.03511106967926,1
Hoboken Terminal - River St & Hudson Pl,4 St & Grand St,40.7361027,-74.029316545,40.7422579775645,-74.03511106967926,1
Hoboken Terminal - River St & Hudson Pl,4 St & Grand St,40.736105561,-74.029251099,40.7422579775645,-74.03511106967926,1
Hoboken Terminal - River St & Hudson Pl,4 St & Grand St,40.736107707,-74.029142141,40.7422579775645,-74.03511106967926,1
Hoboken Terminal - River St & Hudson Pl,4 St & Grand St,40.736116171,-74.029352665,40.7422579775645,-74.03511106967926,1
Hoboken Terminal - River St & Hudson Pl,4 St & Grand St,40.736121178,-74.029224873,40.7422579775645,-74.03511106967926,1
Hoboken Terminal - River St & Hudson Pl,4 St & Grand St,40.736134648,-74.029075861,40.7422579775645,-74.03511106967926,1
Hoboken Terminal - River St & Hudson Pl,4 St & Grand St,40.736140966,-74.029134274,40.7422579775645,-74.03511106967926,1
Hoboken Terminal - River St & Hudson Pl,4 St & Grand St,40.736146688,-74.029102802,40.7422579775645,-74.03511106967926,1
Hoboken Terminal - River St & Hudson Pl,4 St & Grand St,40.736155987,-74.029341459,40.7422579775645,-74.03511106967926,1
Hoboken Terminal - River St & Hudson Pl,4 St & Grand St,40.736181736,-74.029350281,40.7422579775645,-74.03511106967926,1
Hoboken Terminal - River St & Hudson Pl,4 St & Grand St,40.736212373,-74.028996468,40.7422579775645,-74.03511106967926,1
Hoboken Terminal - River St & Hudson Pl,4 St & Grand St,40.736246347,-74.029509544,40.7422579775645,-74.03511106967926,1
Hoboken Terminal - River St & Hudson Pl,4 St & Grand St,40.736257076,-74.029023767,40.7422579775645,-74.03511106967926,1
Hoboken Terminal - River St & Hudson Pl,4 St & Grand St,40.736262441,-74.029190063,40.7422579775645,-74.03511106967926,1
Hoboken Terminal - River St & Hudson Pl,4 St & Grand St,40.736275554,-74.029077053,40.7422579775645,-74.03511106967926,1
Hoboken Terminal - River St & Hudson Pl,4 St & Grand St,40.736276746,-74.028986335,40.7422579775645,-74.03511106967926,1
Hoboken Terminal - River St & Hudson Pl,4 St & Grand St,40.736294627,-74.029096246,40.7422579775645,-74.03511106967926,1
Hoboken Terminal - River St & Hudson Pl,4 St & Grand St,40.736316681,-74.02914834,40.7422579775645,-74.03511106967926,1
Hoboken Terminal - River St & Hudson Pl,4 St & Grand St,40.73631835,-74.029067755,40.7422579775645,-74.03511106967926,1
Hoboken Terminal - River St & Hudson Pl,4 St & Grand St,40.736337781,-74.029014349,40.7422579775645,-74.03511106967926,1
Hoboken Terminal - River St & Hudson Pl,4 St & Grand St,40.736381769,-74.028953671,40.7422579775645,-74.03511106967926,1
Hoboken Terminal - River St & Hudson Pl,4 St & Grand St,40.736415267,-74.029011488,40.7422579775645,-74.03511106967926,1
Hoboken Terminal - River St & Hudson Pl,4 St & Grand St,40.736418247,-74.028980374,40.7422579775645,-74.03511106967926,1
Hoboken Terminal - River St & Hudson Pl,4 St & Grand St,40.736419201,-74.029401779,40.7422579775645,-74.03511106967926,1
Hoboken Terminal - River St & Hudson Pl,4 St & River St,40.735917687,-74.029144883,40.7408139,-74.0274062,1
Hoboken Terminal - River St & Hudson Pl,4 St & River St,40.735930204,-74.029170513,40.7408139,-74.0274062,1
Hoboken Terminal - River St & Hudson Pl,4 St & River St,40.735991597,-74.02925086,40.7408139,-74.0274062,1
Hoboken Terminal - River St & Hudson Pl,4 St & River St,40.73602581,-74.029014468,40.7408139,-74.0274062,1
Hoboken Terminal - River St & Hudson Pl,4 St & River St,40.73603642,-74.029193401,40.7408139,-74.0274062,1
Hoboken Terminal - River St & Hudson Pl,4 St & River St,40.736047268,-74.029222131,40.7408139,-74.0274062,1
Hoboken Terminal - River St & Hudson Pl,4 St & River St,40.736059427,-74.029121041,40.7408139,-74.0274062,1
Hoboken Terminal - River St & Hudson Pl,4 St & River St,40.7360676564825,-74.02912706136703,40.7408139,-74.0274062,552
Hoboken Terminal - River St & Hudson Pl,4 St & River St,40.736090183,-74.029258013,40.7408139,-74.0274062,1
Hoboken Terminal - River St & Hudson Pl,4 St & River St,40.736099482,-74.029338479,40.7408139,-74.0274062,1
Hoboken Terminal - River St & Hudson Pl,4 St & River St,40.736125469,-74.029200315,40.7408139,-74.0274062,1
Hoboken Terminal - River St & Hudson Pl,4 St & River St,40.736127853,-74.029108763,40.7408139,-74.0274062,1
Hoboken Terminal - River St & Hudson Pl,4 St & River St,40.736132622,-74.029226661,40.7408139,-74.0274062,1
Hoboken Terminal - River St & Hudson Pl,4 St & River St,40.736138344,-74.029284835,40.7408139,-74.0274062,1
Hoboken Terminal - River St & Hudson Pl,4 St & River St,40.73613894,-74.029018998,40.7408139,-74.0274062,1
Hoboken Terminal - River St & Hudson Pl,4 St & River St,40.736147761,-74.028975725,40.7408139,-74.0274062,1
Hoboken Terminal - River St & Hudson Pl,4 St & River St,40.736148,-74.029101253,40.7408139,-74.0274062,1
Hoboken Terminal - River St & Hudson Pl,4 St & River St,40.736151695,-74.029232264,40.7408139,-74.0274062,1
Hoboken Terminal - River St & Hudson Pl,4 St & River St,40.736157656,-74.029230356,40.7408139,-74.0274062,1
Hoboken Terminal - River St & Hudson Pl,4 St & River St,40.736178637,-74.029249668,40.7408139,-74.0274062,1
Hoboken Terminal - River St & Hudson Pl,4 St & River St,40.736204147,-74.029477477,40.7408139,-74.0274062,1
Hoboken Terminal - River St & Hudson Pl,4 St & River St,40.736222506,-74.029443264,40.7408139,-74.0274062,1
Hoboken Terminal - River St & Hudson Pl,4 St & River St,40.736240983,-74.029100776,40.7408139,-74.0274062,1
Hoboken Terminal - River St & Hudson Pl,4 St & River St,40.736262083,-74.029095054,40.7408139,-74.0274062,1
Hoboken Terminal - River St & Hudson Pl,4 St & River St,40.736291051,-74.028984189,40.7408139,-74.0274062,1
Hoboken Terminal - River St & Hudson Pl,4 St & River St,40.736292005,-74.029197693,40.7408139,-74.0274062,1
Hoboken Terminal - River St & Hudson Pl,4 St & River St,40.736293197,-74.029232144,40.7408139,-74.0274062,1
Hoboken Terminal - River St & Hudson Pl,4 St & River St,40.736304045,-74.029015779,40.7408139,-74.0274062,1
Hoboken Terminal - River St & Hudson Pl,4 St & River St,40.736333728,-74.029350519,40.7408139,-74.0274062,1
Hoboken Terminal - River St & Hudson Pl,4 St & River St,40.736359596,-74.029058218,40.7408139,-74.0274062,1
Hoboken Terminal - River St & Hudson Pl,4 St & River St,40.736427188,-74.028952122,40.7408139,-74.0274062,1
Hoboken Terminal - River St & Hudson Pl,4 St & River St,40.736472249,-74.029004931,40.7408139,-74.0274062,1
Hoboken Terminal - River St & Hudson Pl,5 Corners Library,40.736020088,-74.029188514,40.73496102000952,-74.0595030784607,1
Hoboken Terminal - River St & Hudson Pl,6 Ave & W 33 St,40.7360676564825,-74.02912706136703,40.74901271,-73.98848395,1
Hoboken Terminal - River St & Hudson Pl,6 St & Grand St,40.735848665,-74.02923739,40.7443978330956,-74.03450086712837,1
Hoboken Terminal - River St & Hudson Pl,6 St & Grand St,40.736002684,-74.02912724,40.7443978330956,-74.03450086712837,1
Hoboken Terminal - River St & Hudson Pl,6 St & Grand St,40.736002684,-74.029114604,40.7443978330956,-74.03450086712837,1
Hoboken Terminal - River St & Hudson Pl,6 St & Grand St,40.736037254,-74.029299974,40.7443978330956,-74.03450086712837,1
Hoboken Terminal - River St & Hudson Pl,6 St & Grand St,40.736039877,-74.029104948,40.7443978330956,-74.03450086712837,1
Hoboken Terminal - River St & Hudson Pl,6 St & Grand St,40.736042857,-74.029176474,40.7443978330956,-74.03450086712837,1
Hoboken Terminal - River St & Hudson Pl,6 St & Grand St,40.736046672,-74.029143691,40.7443978330956,-74.03450086712837,1
Hoboken Terminal - River St & Hudson Pl,6 St & Grand St,40.7360676564825,-74.02912706136703,40.7443978330956,-74.03450086712837,543
Hoboken Terminal - River St & Hudson Pl,6 St & Grand St,40.736073852,-74.02925539,40.7443978330956,-74.03450086712837,1
Hoboken Terminal - River St & Hudson Pl,6 St & Grand St,40.73607564,-74.029005885,40.7443978330956,-74.03450086712837,1
Hoboken Terminal - River St & Hudson Pl,6 St & Grand St,40.736095071,-74.029159069,40.7443978330956,-74.03450086712837,1
Hoboken Terminal - River St & Hudson Pl,6 St & Grand St,40.736099362,-74.029124022,40.7443978330956,-74.03450086712837,1
Hoboken Terminal - River St & Hudson Pl,6 St & Grand St,40.736121416,-74.02912581,40.7443978330956,-74.03450086712837,1
Hoboken Terminal - River St & Hudson Pl,6 St & Grand St,40.736137867,-74.029031038,40.7443978330956,-74.03450086712837,1
Hoboken Terminal - River St & Hudson Pl,6 St & Grand St,40.736159325,-74.028957605,40.7443978330956,-74.03450086712837,1
Hoboken Terminal - River St & Hudson Pl,6 St & Grand St,40.736167073,-74.029371142,40.7443978330956,-74.03450086712837,1
Hoboken Terminal - River St & Hudson Pl,6 St & Grand St,40.736170769,-74.029220462,40.7443978330956,-74.03450086712837,1
Hoboken Terminal - River St & Hudson Pl,6 St & Grand St,40.736180902,-74.029377937,40.7443978330956,-74.03450086712837,1
Hoboken Terminal - River St & Hudson Pl,6 St & Grand St,40.736188054,-74.029336095,40.7443978330956,-74.03450086712837,1
Hoboken Terminal - River St & Hudson Pl,6 St & Grand St,40.736218095,-74.029080272,40.7443978330956,-74.03450086712837,1
Hoboken Terminal - River St & Hudson Pl,6 St & Grand St,40.73622179,-74.028920889,40.7443978330956,-74.03450086712837,1
Hoboken Terminal - River St & Hudson Pl,6 St & Grand St,40.736223102,-74.029477715,40.7443978330956,-74.03450086712837,1
Hoboken Terminal - River St & Hudson Pl,6 St & Grand St,40.736230731,-74.029026985,40.7443978330956,-74.03450086712837,1
Hoboken Terminal - River St & Hudson Pl,6 St & Grand St,40.73623991,-74.028947115,40.7443978330956,-74.03450086712837,1
Hoboken Terminal - River St & Hudson Pl,6 St & Grand St,40.736256957,-74.02893877,40.7443978330956,-74.03450086712837,1
Hoboken Terminal - River St & Hudson Pl,6 St & Grand St,40.736257792,-74.029371619,40.7443978330956,-74.03450086712837,1
Hoboken Terminal - River St & Hudson Pl,6 St & Grand St,40.736261129,-74.028980374,40.7443978330956,-74.03450086712837,1
Hoboken Terminal - River St & Hudson Pl,6 St & Grand St,40.736270428,-74.029033065,40.7443978330956,-74.03450086712837,1
Hoboken Terminal - River St & Hudson Pl,6 St & Grand St,40.736292243,-74.029037356,40.7443978330956,-74.03450086712837,1
Hoboken Terminal - River St & Hudson Pl,6 St & Grand St,40.736355543,-74.02917099,40.7443978330956,-74.03450086712837,1
Hoboken Terminal - River St & Hudson Pl,6 St & Grand St,40.736359715,-74.02896297,40.7443978330956,-74.03450086712837,1
Hoboken Terminal - River St & Hudson Pl,6 St & Grand St,40.736382961,-74.028894901,40.7443978330956,-74.03450086712837,1
Hoboken Terminal - River St & Hudson Pl,7 St & Monroe St,40.735868692,-74.029190302,40.74641264837719,-74.03797701001167,1
Hoboken Terminal - River St & Hudson Pl,7 St & Monroe St,40.735963106,-74.029147029,40.74641264837719,-74.03797701001167,1
Hoboken Terminal - River St & Hudson Pl,7 St & Monroe St,40.736009479,-74.029271603,40.74641264837719,-74.03797701001167,1
Hoboken Terminal - River St & Hudson Pl,7 St & Monroe St,40.736013532,-74.029272914,40.74641264837719,-74.03797701001167,1
Hoboken Terminal - River St & Hudson Pl,7 St & Monroe St,40.736027837,-74.029159665,40.75,-74.04,1
Hoboken Terminal - River St & Hudson Pl,7 St & Monroe St,40.736030936,-74.029198766,40.74641264837719,-74.03797701001167,1
Hoboken Terminal - River St & Hudson Pl,7 St & Monroe St,40.73603344,-74.029149771,40.74641264837719,-74.03797701001167,1
Hoboken Terminal - River St & Hudson Pl,7 St & Monroe St,40.736047864,-74.029077172,40.74641264837719,-74.03797701001167,1
Hoboken Terminal - River St & Hudson Pl,7 St & Monroe St,40.736053109,-74.029204249,40.74641264837719,-74.03797701001167,1
Hoboken Terminal - River St & Hudson Pl,7 St & Monroe St,40.736055374,-74.029140472,40.74641264837719,-74.03797701001167,1
Hoboken Terminal - River St & Hudson Pl,7 St & Monroe St,40.7360676564825,-74.02912706136703,40.74641264837719,-74.03797701001167,587
Hoboken Terminal - River St & Hudson Pl,7 St & Monroe St,40.736079693,-74.029261947,40.74641264837719,-74.03797701001167,1
Hoboken Terminal - River St & Hudson Pl,7 St & Monroe St,40.736083746,-74.029272199,40.74641264837719,-74.03797701001167,1
Hoboken Terminal - River St & Hudson Pl,7 St & Monroe St,40.736087203,-74.029255986,40.74641264837719,-74.03797701001167,1
Hoboken Terminal - River St & Hudson Pl,7 St & Monroe St,40.736104131,-74.029040933,40.74641264837719,-74.03797701001167,1
Hoboken Terminal - River St & Hudson Pl,7 St & Monroe St,40.736104965,-74.02924788,40.75,-74.04,1
Hoboken Terminal - River St & Hudson Pl,7 St & Monroe St,40.736121893,-74.029327512,40.74641264837719,-74.03797701001167,1
Hoboken Terminal - River St & Hudson Pl,7 St & Monroe St,40.736126065,-74.029192209,40.74641264837719,-74.03797701001167,1
Hoboken Terminal - River St & Hudson Pl,7 St & Monroe St,40.736134887,-74.029196739,40.74641264837719,-74.03797701001167,1
Hoboken Terminal - River St & Hudson Pl,7 St & Monroe St,40.73616612,-74.029315948,40.74641264837719,-74.03797701001167,1
Hoboken Terminal - River St & Hudson Pl,7 St & Monroe St,40.736179948,-74.029223561,40.74641264837719,-74.03797701001167,1
Hoboken Terminal - River St & Hudson Pl,7 St & Monroe St,40.736195326,-74.029086232,40.74641264837719,-74.03797701001167,1
Hoboken Terminal - River St & Hudson Pl,7 St & Monroe St,40.736244917,-74.02914691,40.74641264837719,-74.03797701001167,1
Hoboken Terminal - River St & Hudson Pl,7 St & Monroe St,40.736246586,-74.029130936,40.74641264837719,-74.03797701001167,1
Hoboken Terminal - River St & Hudson Pl,7 St & Monroe St,40.736247301,-74.029163957,40.74641264837719,-74.03797701001167,1
Hoboken Terminal - River St & Hudson Pl,7 St & Monroe St,40.736250758,-74.029054403,40.74641264837719,-74.03797701001167,1
Hoboken Terminal - River St & Hudson Pl,7 St & Monroe St,40.736268044,-74.02906239,40.74641264837719,-74.03797701001167,1
Hoboken Terminal - River St & Hudson Pl,7 St & Monroe St,40.736281753,-74.029052496,40.74641264837719,-74.03797701001167,1
Hoboken Terminal - River St & Hudson Pl,7 St & Monroe St,40.736314893,-74.02902329,40.74641264837719,-74.03797701001167,1
Hoboken Terminal - River St & Hudson Pl,7 St & Monroe St,40.736321092,-74.029054046,40.74641264837719,-74.03797701001167,1
Hoboken Terminal - River St & Hudson Pl,7 St & Monroe St,40.736340165,-74.029000521,40.74641264837719,-74.03797701001167,1
Hoboken Terminal - River St & Hudson Pl,7 St & Monroe St,40.736350298,-74.028986096,40.74641264837719,-74.03797701001167,1
Hoboken Terminal - River St & Hudson Pl,7 St & Monroe St,40.736351967,-74.029043913,40.74641264837719,-74.03797701001167,1
Hoboken Terminal - River St & Hudson Pl,7 St & Monroe St,40.736362696,-74.029048443,40.74641264837719,-74.03797701001167,1
Hoboken Terminal - River St & Hudson Pl,7 St & Monroe St,40.736366987,-74.029067874,40.74641264837719,-74.03797701001167,1
Hoboken Terminal - River St & Hudson Pl,7 St & Monroe St,40.73637569,-74.02900517,40.74641264837719,-74.03797701001167,1
Hoboken Terminal - River St & Hudson Pl,7 St & Monroe St,40.736376643,-74.02900362,40.74641264837719,-74.03797701001167,1
Hoboken Terminal - River St & Hudson Pl,7 St & Monroe St,40.736416101,-74.028944373,40.74641264837719,-74.03797701001167,1
Hoboken Terminal - River St & Hudson Pl,7 St & Monroe St,40.73645997,-74.029027343,40.74641264837719,-74.03797701001167,1
Hoboken Terminal - River St & Hudson Pl,7 St & Monroe St,40.737780094,-74.03271389,40.75,-74.04,1
Hoboken Terminal - River St & Hudson Pl,8 St & Washington St,40.735950232,-74.029173255,40.74598388291562,-74.02819901704788,1
Hoboken Terminal - River St & Hudson Pl,8 St & Washington St,40.736005545,-74.029240966,40.74598388291562,-74.02819901704788,1
Hoboken Terminal - River St & Hudson Pl,8 St & Washington St,40.736008525,-74.029151082,40.74598388291562,-74.02819901704788,1
Hoboken Terminal - River St & Hudson Pl,8 St & Washington St,40.736010075,-74.029190302,40.74598388291562,-74.02819901704788,1
Hoboken Terminal - River St & Hudson Pl,8 St & Washington St,40.736016989,-74.029197216,40.74598388291562,-74.02819901704788,1
Hoboken Terminal - River St & Hudson Pl,8 St & Washington St,40.736032724,-74.029230237,40.74598388291562,-74.02819901704788,1
Hoboken Terminal - River St & Hudson Pl,8 St & Washington St,40.736047387,-74.029088259,40.74598388291562,-74.02819901704788,1
Hoboken Terminal - River St & Hudson Pl,8 St & Washington St,40.73605001,-74.029200315,40.74598388291562,-74.02819901704788,1
Hoboken Terminal - River St & Hudson Pl,8 St & Washington St,40.736055255,-74.029222608,40.74598388291562,-74.02819901704788,1
Hoboken Terminal - River St & Hudson Pl,8 St & Washington St,40.736058235,-74.029127121,40.74598388291562,-74.02819901704788,1
Hoboken Terminal - River St & Hudson Pl,8 St & Washington St,40.736061096,-74.029151559,40.74598388291562,-74.02819901704788,1
Hoboken Terminal - River St & Hudson Pl,8 St & Washington St,40.7360676564825,-74.02912706136703,40.74598388291562,-74.02819901704788,952
Hoboken Terminal - River St & Hudson Pl,8 St & Washington St,40.736088991,-74.02917397,40.74598388291562,-74.02819901704788,1
Hoboken Terminal - River St & Hudson Pl,8 St & Washington St,40.736090422,-74.02907753,40.74598388291562,-74.02819901704788,1
Hoboken Terminal - River St & Hudson Pl,8 St & Washington St,40.736090779,-74.029000282,40.74598388291562,-74.02819901704788,1
Hoboken Terminal - River St & Hudson Pl,8 St & Washington St,40.736093163,-74.02914238,40.74598388291562,-74.02819901704788,1
Hoboken Terminal - River St & Hudson Pl,8 St & Washington St,40.736097097,-74.029299378,40.74598388291562,-74.02819901704788,1
Hoboken Terminal - River St & Hudson Pl,8 St & Washington St,40.736101627,-74.029063702,40.74598388291562,-74.02819901704788,1
Hoboken Terminal - River St & Hudson Pl,8 St & Washington St,40.736102104,-74.029299974,40.74598388291562,-74.02819901704788,1
Hoboken Terminal - River St & Hudson Pl,8 St & Washington St,40.7361027,-74.029228806,40.74598388291562,-74.02819901704788,1
Hoboken Terminal - River St & Hudson Pl,8 St & Washington St,40.736103654,-74.029201508,40.74598388291562,-74.02819901704788,1
Hoboken Terminal - River St & Hudson Pl,8 St & Washington St,40.736110568,-74.029144049,40.74598388291562,-74.02819901704788,1
Hoboken Terminal - River St & Hudson Pl,8 St & Washington St,40.736118913,-74.029283285,40.74598388291562,-74.02819901704788,1
Hoboken Terminal - River St & Hudson Pl,8 St & Washington St,40.736120462,-74.029221177,40.74598388291562,-74.02819901704788,1
Hoboken Terminal - River St & Hudson Pl,8 St & Washington St,40.736121655,-74.029078603,40.74598388291562,-74.02819901704788,1
Hoboken Terminal - River St & Hudson Pl,8 St & Washington St,40.736122489,-74.029291391,40.74598388291562,-74.02819901704788,1
Hoboken Terminal - River St & Hudson Pl,8 St & Washington St,40.736140132,-74.029049993,40.74598388291562,-74.02819901704788,1
Hoboken Terminal - River St & Hudson Pl,8 St & Washington St,40.736143351,-74.029116988,40.74598388291562,-74.02819901704788,1
Hoboken Terminal - River St & Hudson Pl,8 St & Washington St,40.736158609,-74.029140115,40.74598388291562,-74.02819901704788,1
Hoboken Terminal - River St & Hudson Pl,8 St & Washington St,40.736167431,-74.029056311,40.74598388291562,-74.02819901704788,1
Hoboken Terminal - River St & Hudson Pl,8 St & Washington St,40.736172676,-74.029124856,40.74598388291562,-74.02819901704788,1
Hoboken Terminal - River St & Hudson Pl,8 St & Washington St,40.736177206,-74.028984904,40.74598388291562,-74.02819901704788,1
Hoboken Terminal - River St & Hudson Pl,8 St & Washington St,40.736183524,-74.029091001,40.74598388291562,-74.02819901704788,1
Hoboken Terminal - River St & Hudson Pl,8 St & Washington St,40.736193657,-74.029061556,40.74598388291562,-74.02819901704788,1
Hoboken Terminal - River St & Hudson Pl,8 St & Washington St,40.736209035,-74.029415369,40.74598388291562,-74.02819901704788,1
Hoboken Terminal - River St & Hudson Pl,8 St & Washington St,40.736210942,-74.029127479,40.74598388291562,-74.02819901704788,1
Hoboken Terminal - River St & Hudson Pl,8 St & Washington St,40.7362113,-74.029141188,40.74598388291562,-74.02819901704788,1
Hoboken Terminal - River St & Hudson Pl,8 St & Washington St,40.736213207,-74.029349804,40.74598388291562,-74.02819901704788,1
Hoboken Terminal - River St & Hudson Pl,8 St & Washington St,40.736215472,-74.029055595,40.74598388291562,-74.02819901704788,1
Hoboken Terminal - River St & Hudson Pl,8 St & Washington St,40.736241102,-74.029261708,40.74598388291562,-74.02819901704788,1
Hoboken Terminal - River St & Hudson Pl,8 St & Washington St,40.736245036,-74.029116392,40.74598388291562,-74.02819901704788,1
Hoboken Terminal - River St & Hudson Pl,8 St & Washington St,40.736255884,-74.028921008,40.74598388291562,-74.02819901704788,1
Hoboken Terminal - River St & Hudson Pl,8 St & Washington St,40.736258507,-74.029037476,40.74598388291562,-74.02819901704788,1
Hoboken Terminal - River St & Hudson Pl,8 St & Washington St,40.73626554,-74.029001713,40.74598388291562,-74.02819901704788,1
Hoboken Terminal - River St & Hudson Pl,8 St & Washington St,40.736271977,-74.029000044,40.74598388291562,-74.02819901704788,1
Hoboken Terminal - River St & Hudson Pl,8 St & Washington St,40.736296177,-74.029322624,40.74598388291562,-74.02819901704788,1
Hoboken Terminal - River St & Hudson Pl,8 St & Washington St,40.736297607,-74.028878808,40.74598388291562,-74.02819901704788,1
Hoboken Terminal - River St & Hudson Pl,8 St & Washington St,40.736299157,-74.028971195,40.74598388291562,-74.02819901704788,1
Hoboken Terminal - River St & Hudson Pl,8 St & Washington St,40.736299872,-74.029035211,40.74598388291562,-74.02819901704788,1
Hoboken Terminal - River St & Hudson Pl,8 St & Washington St,40.736309171,-74.029076576,40.74598388291562,-74.02819901704788,1
Hoboken Terminal - River St & Hudson Pl,8 St & Washington St,40.736310959,-74.029024839,40.74598388291562,-74.02819901704788,1
Hoboken Terminal - River St & Hudson Pl,8 St & Washington St,40.736344576,-74.029021263,40.74598388291562,-74.02819901704788,1
Hoboken Terminal - River St & Hudson Pl,8 St & Washington St,40.736361504,-74.029002786,40.74598388291562,-74.02819901704788,1
Hoboken Terminal - River St & Hudson Pl,8 St & Washington St,40.736362815,-74.029015183,40.74598388291562,-74.02819901704788,1
Hoboken Terminal - River St & Hudson Pl,8 St & Washington St,40.736388326,-74.029044509,40.74598388291562,-74.02819901704788,1
Hoboken Terminal - River St & Hudson Pl,8 St & Washington St,40.736573219,-74.029143333,40.74598388291562,-74.02819901704788,1
Hoboken Terminal - River St & Hudson Pl,8 St & Washington St,40.740615606,-74.04262042,40.74598388291562,-74.02819901704788,1
Hoboken Terminal - River St & Hudson Pl,9 St HBLR - Jackson St & 8 St,40.735890508,-74.029185295,40.74790720968899,-74.03841152787209,1
Hoboken Terminal - River St & Hudson Pl,9 St HBLR - Jackson St & 8 St,40.73593092,-74.02918613,40.74790720968899,-74.03841152787209,1
Hoboken Terminal - River St & Hudson Pl,9 St HBLR - Jackson St & 8 St,40.735934854,-74.029147029,40.74790720968899,-74.03841152787209,1
Hoboken Terminal - River St & Hudson Pl,9 St HBLR - Jackson St & 8 St,40.736006141,-74.029249668,40.74790720968899,-74.03841152787209,1
Hoboken Terminal - River St & Hudson Pl,9 St HBLR - Jackson St & 8 St,40.736007094,-74.029214501,40.74790720968899,-74.03841152787209,1
Hoboken Terminal - River St & Hudson Pl,9 St HBLR - Jackson St & 8 St,40.73601234,-74.029160976,40.74790720968899,-74.03841152787209,1
Hoboken Terminal - River St & Hudson Pl,9 St HBLR - Jackson St & 8 St,40.736017585,-74.029190898,40.74790720968899,-74.03841152787209,1
Hoboken Terminal - River St & Hudson Pl,9 St HBLR - Jackson St & 8 St,40.736038923,-74.029287815,40.74790720968899,-74.03841152787209,1
Hoboken Terminal - River St & Hudson Pl,9 St HBLR - Jackson St & 8 St,40.736046195,-74.029256225,40.74790720968899,-74.03841152787209,1
Hoboken Terminal - River St & Hudson Pl,9 St HBLR - Jackson St & 8 St,40.736048222,-74.029309273,40.74790720968899,-74.03841152787209,1
Hoboken Terminal - River St & Hudson Pl,9 St HBLR - Jackson St & 8 St,40.736057639,-74.029200435,40.74790720968899,-74.03841152787209,1
Hoboken Terminal - River St & Hudson Pl,9 St HBLR - Jackson St & 8 St,40.736061573,-74.029209375,40.74790720968899,-74.03841152787209,1
Hoboken Terminal - River St & Hudson Pl,9 St HBLR - Jackson St & 8 St,40.7360676564825,-74.02912706136703,40.74790720968899,-74.03841152787209,542
Hoboken Terminal - River St & Hudson Pl,9 St HBLR - Jackson St & 8 St,40.736068845,-74.02910161,40.74790720968899,-74.03841152787209,1
Hoboken Terminal - River St & Hudson Pl,9 St HBLR - Jackson St & 8 St,40.736073852,-74.029294968,40.74790720968899,-74.03841152787209,1
Hoboken Terminal - River St & Hudson Pl,9 St HBLR - Jackson St & 8 St,40.73607409,-74.029225588,40.74790720968899,-74.03841152787209,1
Hoboken Terminal - River St & Hudson Pl,9 St HBLR - Jackson St & 8 St,40.736084819,-74.029240012,40.74790720968899,-74.03841152787209,1
Hoboken Terminal - River St & Hudson Pl,9 St HBLR - Jackson St & 8 St,40.736086369,-74.029090285,40.74790720968899,-74.03841152787209,1
Hoboken Terminal - River St & Hudson Pl,9 St HBLR - Jackson St & 8 St,40.736088872,-74.029273391,40.74790720968899,-74.03841152787209,1
Hoboken Terminal - River St & Hudson Pl,9 St HBLR - Jackson St & 8 St,40.736092567,-74.029192328,40.74790720968899,-74.03841152787209,1
Hoboken Terminal - River St & Hudson Pl,9 St HBLR - Jackson St & 8 St,40.736101389,-74.029049039,40.74790720968899,-74.03841152787209,1
Hoboken Terminal - River St & Hudson Pl,9 St HBLR - Jackson St & 8 St,40.736104846,-74.029112458,40.74790720968899,-74.03841152787209,1
Hoboken Terminal - River St & Hudson Pl,9 St HBLR - Jackson St & 8 St,40.736109018,-74.029252052,40.74790720968899,-74.03841152787209,1
Hoboken Terminal - River St & Hudson Pl,9 St HBLR - Jackson St & 8 St,40.736118913,-74.029124379,40.74790720968899,-74.03841152787209,1
